fight_id,event_id,event_name,event_date,weight_class,title_fight,winner_id,method,finish_round,rounds_fought,fighter_id,fighter_name,fighter_nick_name,height,weight_lbs,reach_inches,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg,kd,sig_landed,sig_atmp,str_landed,str_atmp,td_landed,td_atmp,sub_att,rev,total_sig_str_landed_head,total_sig_str_atmp_head,total_sig_str_landed_body,total_sig_str_atmp_body,total_sig_str_landed_leg,total_sig_str_atmp_leg,total_sig_str_landed_distance,total_sig_str_atmp_distance,total_sig_str_landed_clinch,total_sig_str_atmp_clinch,total_sig_str_landed_ground,total_sig_str_atmp_ground,ctrl_seconds,opponent_id,opponent_name,won,fight_seconds,prior_sig_landed_sum,prior_sig_atmp_sum,prior_str_landed_sum,prior_str_atmp_sum,prior_td_landed_sum,prior_td_atmp_sum,prior_sub_att_sum,prior_kd_sum,prior_rev_sum,prior_ctrl_seconds_sum,prior_fight_seconds_sum,prior_won_sum,prior_fight_count,pre_slpm,pre_sapm,pre_str_acc,pre_td_avg,pre_td_acc,pre_sub_avg,pre_kd_avg,pre_ctrl_pct,pre_win_pct,age_at_fight,opp_sig_landed,opp_sig_atmp,opp_td_landed,opp_td_atmp,prior_opp_sig_landed_sum,prior_opp_sig_atmp_sum,prior_opp_td_landed_sum,prior_opp_td_atmp_sum,pre_str_def,pre_td_def
560a971c6ab8b854,d2fa318f34d0aadc,UFC Fight Night: Luque vs. Dos Anjos,2023-08-12,Middleweight,0,009c4420727149ea,Decision - Unanimous,3,3,009c4420727149ea,AJ Dobson,,"6' 1""",185.0,76.0,Orthodox,1992-01-18,4.29,46,5.31,46,1.67,75,65,0.3,0,67,134,98,176,2,3,0,0,19,75,12,18,36,41,61,119,2,5,4,10,273,6aae253467e8f9ce,Tafon Nchukwi,1,900,149.0,320.0,181.0,357.0,4.0,5.0,1.0,1.0,0.0,280.0,2100.0,1.0,3,4.257142857142857,5.885714285714286,0.465625,1.7142857142857142,0.8,0.42857142857142855,0.42857142857142855,0.13333333333333333,0.3333333333333333,31.564681724845997,53,99,0,0,206.0,392.0,6.0,17.0,0.4744897959183674,0.6470588235294117
d564e3a6c77d0c85,79ff6545b0abc685,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,Middleweight,0,4144798612ef96e5,KO/TKO,1,1,009c4420727149ea,AJ Dobson,,"6' 1""",185.0,76.0,Orthodox,1992-01-18,4.29,46,5.31,46,1.67,75,65,0.3,0,15,46,20,54,0,0,0,1,7,36,2,2,6,8,12,43,3,3,0,0,75,4144798612ef96e5,Edmen Shahbazyan,0,300,216.0,454.0,279.0,533.0,6.0,8.0,1.0,1.0,0.0,553.0,3000.0,2.0,4,4.32,5.18,0.47577092511013214,1.7999999999999998,0.75,0.3,0.3,0.18433333333333332,0.5,32.17796030116359,27,43,1,3,259.0,491.0,6.0,17.0,0.47250509164969445,0.6470588235294117
46b91d8d819079e6,d1e7fc58d4225cdf,DWCS 5.9,2021-10-26,Bantamweight,0,bbab3baf66128ae2,Submission,3,3,00a35c92b03992b0,Oron Kahlon,,"5' 8""",135.0,70.0,Orthodox,1984-11-04,0.85,37,4.93,36,0.0,0,40,0.0,0,12,32,29,51,0,0,0,0,2,13,6,9,4,10,11,30,1,2,0,0,2,bbab3baf66128ae2,Javid Basharat,0,900,,,,,,,,,,,,,0,,,,,,,,,,36.97467488021903,70,110,3,5,,,,,,
431e7931d8be8b5d,a9c45a8b21eabadc,UFC 190: Rousey vs Correia,2015-08-01,Ultimate Fighter Brazil 4 Lightweight Tournament,1,00a3ff40c4b2cf21,Submission,3,3,00a3ff40c4b2cf21,Glaico Franca Moreira,Nego,"6' 0""",155.0,77.0,Orthodox,1991-02-28,2.35,42,3.46,47,2.68,42,76,0.3,0,23,31,47,57,4,9,1,0,6,12,8,8,9,11,13,19,5,5,5,7,399,b8c0f30ee9a98b69,Fernando Bruno,1,900,,,,,,,,,,,,,0,,,,,,,,,,24.421629021218344,20,32,2,11,,,,,,
f519753cc38362d0,3d481aa374c954a1,UFC 197: Jones vs Saint Preux,2016-04-23,Lightweight,0,6256b2b1562cb8e1,Decision - Unanimous,3,3,00a3ff40c4b2cf21,Glaico Franca Moreira,Nego,"6' 0""",155.0,77.0,Orthodox,1991-02-28,2.35,42,3.46,47,2.68,42,76,0.3,0,39,114,67,145,4,10,0,0,20,89,7,10,12,15,38,112,0,0,1,2,328,6256b2b1562cb8e1,James Vick,0,900,23.0,31.0,47.0,57.0,4.0,9.0,1.0,0.0,0.0,399.0,900.0,1.0,1,1.5333333333333334,1.3333333333333333,0.7419354838709677,4.0,0.4444444444444444,1.0,0.0,0.44333333333333336,1.0,25.149897330595483,94,172,0,0,20.0,32.0,2.0,11.0,0.375,0.8181818181818181
fae3f395669b7285,e18012194473e8b0,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Lightweight,0,84ff027394f7e470,Decision - Unanimous,3,3,00a3ff40c4b2cf21,Glaico Franca Moreira,Nego,"6' 0""",155.0,77.0,Orthodox,1991-02-28,2.35,42,3.46,47,2.68,42,76,0.3,0,43,102,71,133,0,0,0,0,42,98,1,4,0,0,15,68,27,33,1,1,3,84ff027394f7e470,Gregor Gillespie,0,900,62.0,145.0,114.0,202.0,8.0,19.0,1.0,0.0,0.0,727.0,1800.0,1.0,2,2.066666666666667,3.8,0.42758620689655175,4.0,0.42105263157894735,0.5,0.0,0.4038888888888889,0.5,25.571526351813826,41,90,5,19,114.0,204.0,2.0,11.0,0.4411764705882353,0.8181818181818181
08d8ae9c65ef01d6,a85998eb79650b2c,WEC 35: Condit vs. Miura,2008-08-03,Lightweight,0,b98209144b63ae26,Submission,3,3,00a905a4a4a2b071,Greg McIntyre,,"5' 10""",155.0,,Orthodox,1980-04-21,0.79,30,1.36,41,5.09,50,0,0.0,0,6,32,68,106,5,5,0,0,5,31,0,0,1,1,2,7,0,0,4,25,0,b98209144b63ae26,Mike Budnik,0,900,,,,,,,,,,,,,0,,,,,,,,,,28.28473648186174,7,13,0,0,,,,,,
69e7f5780b7b038b,59583ff832fe9d68,WEC 39: Brown vs. Garcia,2009-03-01,Lightweight,0,e361e5c858af6ff1,KO/TKO,1,1,00a905a4a4a2b071,Greg McIntyre,,"5' 10""",155.0,,Orthodox,1980-04-21,0.79,30,1.36,41,5.09,50,0,0.0,0,8,14,12,18,1,7,0,0,2,4,4,8,2,2,3,5,5,8,0,1,0,e361e5c858af6ff1,Alex Karalexis,0,300,6.0,32.0,68.0,106.0,5.0,5.0,0.0,0.0,0.0,0.0,900.0,0.0,1,0.4,0.4666666666666667,0.1875,5.0,1.0,0.0,0.0,0.0,0.0,28.859685147159478,17,28,1,1,7.0,13.0,0.0,0.0,0.46153846153846156,
6ce8f19e0341c54d,0aa74d04c196800c,DWCS 3.10,2019-08-27,Lightweight,0,d21113c9ff3788ae,Decision - Unanimous,3,3,00b490982afd1b17,SangHoon Yoo,Assassin,"6' 0""",170.0,74.0,Orthodox,1990-01-18,4.83,65,6.11,40,0.53,100,69,0.5,0,75,112,135,179,1,1,1,0,48,81,25,29,2,2,56,91,19,21,0,0,0,d21113c9ff3788ae,Peter Barrett,0,900,,,,,,,,,,,,,0,,,,,,,,,,29.60438056125941,109,150,4,16,,,,,,
1d74f34a01169c96,53bb0d40905b87c0,Road to UFC 2.3 + 2.4,2023-05-28,Welterweight,0,00b490982afd1b17,KO/TKO,3,3,00b490982afd1b17,SangHoon Yoo,Assassin,"6' 0""",170.0,74.0,Orthodox,1990-01-18,4.83,65,6.11,40,0.53,100,69,0.5,1,61,95,76,113,0,0,0,0,24,50,8,13,29,32,54,86,3,3,4,6,66,33fb306278dbb3e5,Chris Hofmann,1,900,75.0,112.0,135.0,179.0,1.0,1.0,1.0,0.0,0.0,0.0,900.0,0.0,1,5.0,7.266666666666667,0.6696428571428571,1.0,1.0,1.0,0.0,0.0,0.0,33.35523613963039,63,139,3,7,109.0,150.0,4.0,16.0,0.2733333333333333,0.75
adf590055f922f5b,ce47f49e5c386a9c,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Middleweight,0,00debc804e2b1cd4,KO/TKO,1,1,00debc804e2b1cd4,Dylan Andrews,The Villain,"6' 1""",185.0,74.0,Switch,1979-11-15,2.21,50,2.72,46,2.83,50,57,0.4,1,20,24,33,40,0,0,0,0,20,24,0,0,0,0,4,5,4,4,12,15,8,ddbe4fa2ea573393,Jimmy Quinlan,1,300,,,,,,,,,,,,,0,,,,,,,,,,33.40999315537303,7,10,1,4,,,,,,
a86b801279e0ef4a,e5c38954c006f15c,UFC Fight Night: Condit vs Kampmann 2,2013-08-28,Middleweight,0,00debc804e2b1cd4,KO/TKO,3,3,00debc804e2b1cd4,Dylan Andrews,The Villain,"6' 1""",185.0,74.0,Switch,1979-11-15,2.21,50,2.72,46,2.83,50,57,0.4,0,20,45,21,46,2,5,0,0,12,35,4,4,4,6,13,35,3,4,4,6,70,c9f6385af6df66d7,Papy Abedi,1,900,20.0,24.0,33.0,40.0,0.0,0.0,0.0,1.0,0.0,8.0,300.0,1.0,1,4.0,1.4,0.8333333333333334,0.0,,0.0,3.0,0.02666666666666667,1.0,33.78507871321013,19,40,3,5,7.0,10.0,1.0,4.0,0.30000000000000004,0.75
adc1b34f6988bd68,ee457ef1e1c326c1,UFC Fight Night: Hunt vs Bigfoot,2013-12-06,Middleweight,0,92b62174c175ce19,TKO - Doctor's Stoppage,2,2,00debc804e2b1cd4,Dylan Andrews,The Villain,"6' 1""",185.0,74.0,Switch,1979-11-15,2.21,50,2.72,46,2.83,50,57,0.4,0,13,31,18,36,2,4,0,0,6,20,3,5,4,6,13,31,0,0,0,0,148,92b62174c175ce19,Clint Hester,0,600,40.0,69.0,54.0,86.0,2.0,5.0,0.0,1.0,0.0,78.0,1200.0,2.0,2,2.0,1.3,0.5797101449275363,1.5,0.4,0.0,0.75,0.065,1.0,34.05886379192334,27,58,1,1,26.0,50.0,4.0,9.0,0.48,0.5555555555555556
920b8aae22c04f13,371a1c91b24dec2b,UFC Fight Night: Rockhold vs Bisping,2014-11-07,Middleweight,0,d156513a19acf856,KO/TKO,1,1,00debc804e2b1cd4,Dylan Andrews,The Villain,"6' 1""",185.0,74.0,Switch,1979-11-15,2.21,50,2.72,46,2.83,50,57,0.4,0,4,7,12,15,2,3,0,0,0,0,1,2,3,5,4,7,0,0,0,0,81,d156513a19acf856,Sam Alvey,0,300,53.0,100.0,72.0,122.0,4.0,9.0,0.0,1.0,0.0,226.0,1800.0,2.0,3,1.7666666666666666,1.7666666666666666,0.53,2.0,0.4444444444444444,0.0,0.5,0.12555555555555556,0.6666666666666666,34.978781656399725,6,7,0,0,53.0,108.0,5.0,10.0,0.5092592592592593,0.5
8a39075a9ffaa971,8a1b4330c7957961,UFC Fight Night: Miocic vs Hunt,2015-05-09,Middleweight,0,34e552520a934063,Submission,2,2,00debc804e2b1cd4,Dylan Andrews,The Villain,"6' 1""",185.0,74.0,Switch,1979-11-15,2.21,50,2.72,46,2.83,50,57,0.4,2,25,56,32,63,1,2,1,0,10,36,11,14,4,6,11,37,12,17,2,2,43,34e552520a934063,Brad Scott,0,600,57.0,107.0,84.0,137.0,6.0,12.0,0.0,1.0,0.0,307.0,2100.0,2.0,4,1.6285714285714286,1.6857142857142857,0.5327102803738317,2.5714285714285716,0.5,0.0,0.42857142857142855,0.1461904761904762,0.5,35.4798083504449,42,75,1,4,59.0,115.0,5.0,10.0,0.4869565217391304,0.5
c0002de181334f3e,9f842be1a5337be6,Strikeforce - Young Guns 2,2008-02-01,Middleweight,0,00e11b5c8b7bfeeb,KO/TKO,1,0,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0b534765dca35e71,Josh Neal,1,300,,,,,,,,,,,,,0,,,,,,,,,,23.290896646132786,0,0,0,0,,,,,,
8341fcd67319ebeb,8d26912cd2aeb366,Strikeforce - Destruction,2008-11-21,Middleweight,0,00e11b5c8b7bfeeb,Submission,1,1,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,17,21,46,50,0,0,1,0,3,7,14,14,0,0,0,1,0,0,17,20,172,ca936c67687789e9,Nik Theotikos,1,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,1,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,24.095824777549623,0,3,0,0,0.0,0.0,0.0,0.0,,
e8ac219311ea7d0b,7215953cd5c6254d,Strikeforce - Shamrock vs. Diaz,2009-04-11,Middleweight,0,00e11b5c8b7bfeeb,Submission,1,0,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36120738148f203f,Buck Meredith,1,300,17.0,21.0,46.0,50.0,0.0,0.0,1.0,0.0,0.0,172.0,600.0,2.0,2,1.7,0.0,0.8095238095238095,0.0,,1.5,0.0,0.2866666666666667,1.0,24.48186173853525,0,0,0,0,0.0,3.0,0.0,0.0,1.0,
9fa30ed017f7cb6e,56b8b24f65f9f057,Strikeforce Challengers 2,2009-06-19,Middleweight,0,00e11b5c8b7bfeeb,Submission,1,1,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,1,20,22,22,24,0,0,1,0,20,22,0,0,0,0,1,1,0,0,19,21,0,48544433372ecfa6,Cory Devela,1,300,17.0,21.0,46.0,50.0,0.0,0.0,1.0,0.0,0.0,172.0,900.0,3.0,3,1.1333333333333333,0.0,0.8095238095238095,0.0,,1.0,0.0,0.19111111111111112,1.0,24.670773442847366,1,2,0,0,0.0,3.0,0.0,0.0,1.0,
d936b0208158d710,93ce4ac89e3d7652,Strikeforce Challengers 4,2009-11-06,Middleweight,0,00e11b5c8b7bfeeb,Submission,1,1,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,0,1,11,13,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,dd992d569aaebee6,Jesse Taylor,1,300,37.0,43.0,68.0,74.0,0.0,0.0,2.0,1.0,0.0,172.0,1200.0,4.0,4,1.85,0.05,0.8604651162790697,0.0,,1.5,0.75,0.14333333333333334,1.0,25.05407255304586,1,2,3,6,1.0,5.0,0.0,0.0,0.8,
bc6378fadcb73273,d0d7160824278840,Strikeforce Challengers 6,2010-02-26,Middleweight,0,00e11b5c8b7bfeeb,KO/TKO,1,1,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,3,8,21,18,31,0,0,0,0,4,16,4,4,0,1,3,13,4,5,1,3,0,c7011de4765d2497,Paul Bradley,1,300,37.0,44.0,79.0,87.0,0.0,0.0,3.0,1.0,0.0,172.0,1500.0,5.0,5,1.48,0.08,0.8409090909090909,0.0,,1.7999999999999998,0.6,0.11466666666666667,1.0,25.360711841204655,3,16,0,1,2.0,7.0,3.0,6.0,0.7142857142857143,0.5
4bda39f114f1ccdb,b3bbe88fecd6a0d2,Strikeforce - Barnett vs. Kharitonov,2011-09-10,Strikeforce Middleweight,1,00e11b5c8b7bfeeb,Decision - Unanimous,5,5,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,97,306,104,314,0,1,0,0,57,246,18,31,22,29,82,284,15,22,0,0,100,7a703c565ccaa18f,Jacare Souza,1,1500,45.0,65.0,97.0,118.0,0.0,0.0,3.0,4.0,0.0,172.0,1800.0,6.0,6,1.5,0.16666666666666666,0.6923076923076923,0.0,,1.5,2.0,0.09555555555555556,1.0,26.89664613278576,49,141,5,13,5.0,23.0,3.0,7.0,0.782608695652174,0.5714285714285714
2ca03d08d37161cb,440c9dbab63528fb,Strikeforce - Rockhold vs. Jardine,2012-01-07,Strikeforce Middleweight,1,00e11b5c8b7bfeeb,KO/TKO,1,1,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,2,34,55,34,55,0,0,0,0,21,41,12,13,1,1,15,32,11,12,8,11,66,b9d0fd83bb8a147a,Keith Jardine,1,300,142.0,371.0,201.0,432.0,0.0,1.0,3.0,4.0,0.0,272.0,3300.0,7.0,7,2.581818181818182,0.9818181818181818,0.38274932614555257,0.0,0.0,0.8181818181818181,1.0909090909090908,0.08242424242424243,1.0,27.222450376454482,14,35,0,1,54.0,164.0,8.0,20.0,0.6707317073170731,0.6
fb7ddb21affc10c1,237187ed9f419285,Strikeforce - Rockhold vs Kennedy,2012-07-14,Middleweight,0,00e11b5c8b7bfeeb,Decision - Unanimous,5,5,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,1,60,148,70,159,1,3,1,0,30,104,19,29,11,15,32,111,22,31,6,6,264,3c660c90d48fc80d,Tim Kennedy,1,1500,176.0,426.0,235.0,487.0,0.0,1.0,3.0,6.0,0.0,338.0,3600.0,8.0,8,2.933333333333333,1.1333333333333333,0.4131455399061033,0.0,0.0,0.75,1.5,0.09388888888888888,1.0,27.73990417522245,46,111,2,12,68.0,199.0,8.0,21.0,0.6582914572864322,0.6190476190476191
110d18c0953bde1d,030f08370fd1c2bb,UFC on FX: Belfort vs. Rockhold,2013-05-18,Middleweight,0,0ee783aa00e468f0,KO/TKO,1,1,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,6,15,6,15,0,1,0,0,2,8,0,2,4,5,6,15,0,0,0,0,0,0ee783aa00e468f0,Vitor Belfort,0,300,236.0,574.0,305.0,646.0,1.0,4.0,4.0,7.0,0.0,602.0,5100.0,9.0,9,2.776470588235294,1.3411764705882352,0.41114982578397213,0.1764705882352941,0.25,0.7058823529411764,1.2352941176470589,0.11803921568627451,1.0,28.583162217659137,9,20,0,0,114.0,310.0,10.0,33.0,0.6322580645161291,0.696969696969697
0f3e6876516edeaf,30a09e43f15f1d75,UFC Fight Night: Rockhold vs Philippou,2014-01-15,Middleweight,0,00e11b5c8b7bfeeb,KO/TKO,1,1,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,1,12,19,12,19,0,0,0,0,4,11,7,7,1,1,8,15,3,3,1,1,15,05560764359161e4,Constantinos Philippou,1,300,242.0,589.0,311.0,661.0,1.0,5.0,4.0,7.0,0.0,602.0,5400.0,9.0,10,2.688888888888889,1.3666666666666667,0.41086587436332767,0.16666666666666669,0.2,0.6666666666666667,1.1666666666666667,0.11148148148148149,0.9,29.245722108145106,4,19,0,0,123.0,330.0,10.0,33.0,0.6272727272727272,0.696969696969697
9b10db4499b211b7,4f2fcbefb668689d,UFC 172: Jones vs Teixeira,2014-04-26,Middleweight,0,00e11b5c8b7bfeeb,Submission,1,1,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,4,4,9,9,0,0,2,0,0,0,4,4,0,0,1,1,0,0,3,3,95,c80095f6092271a7,Tim Boetsch,1,300,254.0,608.0,323.0,680.0,1.0,5.0,4.0,8.0,0.0,617.0,5700.0,10.0,11,2.6736842105263157,1.3368421052631578,0.41776315789473684,0.15789473684210525,0.2,0.631578947368421,1.263157894736842,0.10824561403508771,0.9090909090909091,29.522245037645447,1,2,0,1,127.0,349.0,10.0,33.0,0.6361031518624642,0.696969696969697
3d741cee0dffe165,371a1c91b24dec2b,UFC Fight Night: Rockhold vs Bisping,2014-11-07,Middleweight,0,00e11b5c8b7bfeeb,Submission,2,2,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,1,20,41,20,41,0,0,1,0,10,27,7,11,3,3,15,33,1,2,4,6,17,2b93ebd9f5417ad2,Michael Bisping,1,600,258.0,612.0,332.0,689.0,1.0,5.0,6.0,8.0,0.0,712.0,6000.0,11.0,12,2.58,1.28,0.4215686274509804,0.15,0.2,0.8999999999999999,1.2,0.11866666666666667,0.9166666666666666,30.05612594113621,16,65,0,2,128.0,351.0,10.0,34.0,0.6353276353276354,0.7058823529411764
5965800d88e0677c,bc7cf284c1c2f16e,UFC on FOX: Machida vs Rockhold,2015-04-18,Middleweight,0,00e11b5c8b7bfeeb,Submission,2,2,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,23,44,39,63,1,1,2,0,14,34,4,4,5,6,11,23,1,1,11,20,191,f7a7f7118d4b01b6,Lyoto Machida,1,600,278.0,653.0,352.0,730.0,1.0,5.0,7.0,9.0,0.0,729.0,6600.0,12.0,13,2.5272727272727273,1.309090909090909,0.42572741194486985,0.13636363636363635,0.2,0.9545454545454545,1.2272727272727273,0.11045454545454546,0.9230769230769231,30.49965776865161,13,27,0,0,144.0,416.0,10.0,36.0,0.6538461538461539,0.7222222222222222
ff389a4326fc9255,354808cf38d9d73c,UFC 194: Aldo vs McGregor,2015-12-12,Middleweight,1,00e11b5c8b7bfeeb,KO/TKO,4,4,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,126,191,161,229,2,4,1,0,96,157,18,22,12,12,44,83,9,13,73,95,330,3a8176e15b9887c1,Chris Weidman,1,1200,301.0,697.0,391.0,793.0,2.0,6.0,9.0,9.0,0.0,920.0,7200.0,13.0,14,2.5083333333333333,1.3083333333333333,0.43185078909612623,0.25,0.3333333333333333,1.125,1.125,0.12777777777777777,0.9285714285714286,31.15126625598905,48,75,3,6,157.0,443.0,10.0,36.0,0.6455981941309255,0.7222222222222222
812ff38f0ed409ca,ff4c3ab594c7fac3,UFC 199: Rockhold vs. Bisping 2,2016-06-04,Middleweight,1,2b93ebd9f5417ad2,KO/TKO,1,1,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,17,37,17,37,0,0,0,0,6,24,8,9,3,4,16,36,1,1,0,0,0,2b93ebd9f5417ad2,Michael Bisping,0,300,427.0,888.0,552.0,1022.0,4.0,10.0,10.0,9.0,0.0,1250.0,8400.0,14.0,15,3.05,1.4642857142857142,0.48085585585585583,0.42857142857142855,0.4,1.0714285714285714,0.9642857142857142,0.1488095238095238,0.9333333333333333,31.630390143737166,21,50,0,0,205.0,518.0,13.0,42.0,0.6042471042471043,0.6904761904761905
24438a644b975751,1979c80150f630c4,UFC Fight Night: Rockhold vs. Branch,2017-09-16,Middleweight,0,00e11b5c8b7bfeeb,KO/TKO,2,2,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,58,85,68,97,2,5,0,0,40,61,8,13,10,11,21,32,3,7,34,46,221,d2c55d1d2e67773b,David Branch,1,600,444.0,925.0,569.0,1059.0,4.0,10.0,10.0,9.0,0.0,1250.0,8700.0,14.0,16,3.0620689655172413,1.5586206896551724,0.48,0.41379310344827586,0.4,1.0344827586206897,0.9310344827586207,0.14367816091954022,0.875,32.91444216290212,25,56,1,2,226.0,568.0,13.0,42.0,0.602112676056338,0.6904761904761905
9444cfe0c7c0f6a7,15515e797aedc137,UFC 221: Romero vs. Rockhold,2018-02-10,Middleweight,0,f77c68bb4be8516d,KO/TKO,3,3,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,45,119,45,119,0,0,0,0,22,87,10,15,13,17,44,118,1,1,0,0,0,f77c68bb4be8516d,Yoel Romero,0,900,502.0,1010.0,637.0,1156.0,6.0,15.0,10.0,9.0,0.0,1471.0,9300.0,15.0,17,3.238709677419355,1.6193548387096774,0.497029702970297,0.5806451612903226,0.4,0.967741935483871,0.8709677419354839,0.1581720430107527,0.8823529411764706,33.31690622861054,45,92,0,0,251.0,624.0,14.0,44.0,0.5977564102564102,0.6818181818181819
531d9676d767da66,6c9383ffab2725a5,UFC 239: Jones vs. Santos,2019-07-06,Light Heavyweight,0,99df7d0a2a08a8a8,KO/TKO,2,2,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,14,36,17,39,0,5,0,0,4,20,8,12,2,4,9,31,5,5,0,0,206,99df7d0a2a08a8a8,Jan Blachowicz,0,600,547.0,1129.0,682.0,1275.0,6.0,15.0,10.0,9.0,0.0,1471.0,10200.0,15.0,18,3.2176470588235295,1.7411764705882353,0.4844995571302037,0.5294117647058824,0.4,0.8823529411764706,0.7941176470588235,0.1442156862745098,0.8333333333333334,34.71594798083505,30,42,0,0,296.0,716.0,14.0,44.0,0.5865921787709497,0.6818181818181819
2de6652160cc7b9f,4f853e98886283cf,UFC 278: Usman vs. Edwards,2022-08-20,Middleweight,0,2e5c2aa8e4ab9d82,Decision - Unanimous,3,3,00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185.0,77.0,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0,0,51,70,57,78,1,4,0,1,23,40,23,25,5,5,48,67,2,2,1,1,47,2e5c2aa8e4ab9d82,Paulo Costa,0,900,561.0,1165.0,699.0,1314.0,6.0,20.0,10.0,9.0,0.0,1677.0,10800.0,15.0,19,3.1166666666666667,1.8111111111111111,0.4815450643776824,0.5,0.3,0.8333333333333333,0.75,0.15527777777777776,0.7894736842105263,37.83983572895277,73,103,2,2,326.0,758.0,14.0,44.0,0.5699208443271768,0.6818181818181819
db620510bbb3f0af,58bc81376286b3d3,UFC Fight Night: Maynard vs Diaz,2010-01-11,Middleweight,0,c4b81cdecd5d6abe,KO/TKO,3,3,010986ee359fb863,John Salter,,"6' 1""",185.0,74.0,Southpaw,1985-03-21,1.68,32,1.68,68,2.85,46,66,0.5,0,7,72,29,98,1,4,0,0,7,72,0,0,0,0,7,70,0,2,0,0,87,c4b81cdecd5d6abe,Gerald Harris,0,900,,,,,,,,,,,,,0,,,,,,,,,,24.810403832991103,21,81,1,2,,,,,,
c795c4b7beb89bee,d0c29452d3272603,UFC 113: Machida vs Shogun 2,2010-05-08,Middleweight,0,010986ee359fb863,KO/TKO,1,1,010986ee359fb863,John Salter,,"6' 1""",185.0,74.0,Southpaw,1985-03-21,1.68,32,1.68,68,2.85,46,66,0.5,0,3,7,5,9,1,3,0,0,2,4,1,1,0,2,1,4,2,3,0,0,71,2be6596a9db33bf5,Jason MacDonald,1,300,7.0,72.0,29.0,98.0,1.0,4.0,0.0,0.0,0.0,87.0,900.0,0.0,1,0.4666666666666667,1.4,0.09722222222222222,1.0,0.25,0.0,0.0,0.09666666666666666,0.0,25.130732375085557,5,7,0,0,21.0,81.0,1.0,2.0,0.7407407407407407,0.5
