fighter_id,fighter_name,fighter_nick_name,height,weight_lbs,reach_inches,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg
9297ce6eee046f7a,Michael Mangan,,,155,,,,1.94,33,4.52,46,19.35,50,100,0.0
122ae3b34275fbb2,George Mangos,,"5' 8""",145,69,Switch,2003-08-19,1.36,54,0.27,76,0.0,0,33,1.6
725a834930c2b5bf,Troy Mandaloniz,Rude Boy,"5' 9""",170,,Orthodox,1980-02-01,3.52,56,4.71,63,3.1,66,57,0.0
b6c6d1731ff00eeb,Melchor Manibusan,Barracuda,"5' 5""",154,,Southpaw,1976-12-27,1.58,54,5.79,15,0.0,0,0,0.0
a0602dd050bebefc,Jon Manley,,"6' 1""",170,,Orthodox,1986-07-07,1.13,20,4.33,45,1.0,7,20,0.0
e5767ed355a937c2,Melvin Manhoef,No Mercy,"5' 9""",185,,Orthodox,1976-05-11,3.52,48,2.64,51,0.33,25,78,0.0
b6203e0492a9336c,Marnic Mann,The Sawed-Off Savage,"5' 0""",115,64,Southpaw,1993-03-05,1.47,41,5.08,31,1.9,33,25,0.4
0eef1bf99afd4ff2,Steve Mann,,"6' 1""",170,,,,3.18,70,0.66,57,1.64,100,60,0.0
b35ba64b6a2bbcb3,Jose Maria,No Chance,"5' 5""",125,,Orthodox,1982-01-04,3.2,53,3.98,52,2.32,27,33,2.3
e192ebb85b68fa9e,Dylan Mantello,The Quiet Man,"6' 1""",155,73,Orthodox,1992-11-19,4.69,62,4.76,55,0.0,0,76,0.0
a23e63184c65f5b8,Chris Manuel,,"5' 9""",135,,Orthodox,1987-07-21,2.53,40,2.67,66,1.0,20,100,0.0
1e1dbd1cc5a7469e,Jimi Manuwa,Poster Boy,"6' 1""",205,79,Orthodox,1980-02-18,3.43,54,3.97,49,0.53,18,70,0.4
530af2900b5a1693,Dom Mar Fan,Street Buddha,"5' 11""",155,75,Orthodox,2000-03-19,3.43,56,2.31,44,1.84,50,62,0.3
ff4c3ab594c7fac3,Cristiano Marcello,,"5' 9""",155,72,Orthodox,1977-12-03,2.56,33,3.61,58,0.44,11,20,0.9
72e5e5a6edfa8223,Marcos Mariano,Dhalsim,"6' 1""",155,76,Switch,1986-10-12,0.25,27,2.11,43,0.0,0,28,0.0
23a6e307077c6ccc,Enrique Marin,Wasabi,"5' 10""",170,,,1986-09-02,1.43,33,3.0,50,2.5,38,60,1.0
850266b3dc4e506e,Daniel Marcos,Soncora,"5' 7""",135,69,Orthodox,1993-03-07,4.9,53,3.79,61,1.35,52,85,0.1
bd21a1e3d41c97ee,Ronny Markes,,"6' 1""",185,75,Orthodox,1988-04-21,2.17,53,2.43,45,3.13,40,100,0.5
e0c6edcb5b5d0b90,Chepe Mariscal,Machine Gun,"5' 7""",145,69,Orthodox,1992-10-27,4.14,55,2.66,52,2.34,39,59,0.2
23a16ebe733e3041,Rory Markham,,"6' 0""",170,71,Orthodox,1982-03-25,1.98,21,10.27,45,0.0,0,0,0.0
4a57ebb14315b251,Randa Markos,Quiet Storm,"5' 4""",115,63,Orthodox,1985-08-10,2.97,43,3.1,58,1.12,28,52,0.2
c7be22a47a58365a,Christina Marks,,"5' 7""",125,69,Orthodox,1985-11-08,5.0,58,3.0,64,7.5,100,0,0.0
d7fe8c6b7d2872e5,Brendon Marotte,The Kid,"5' 9""",145,70,Orthodox,1996-01-12,0.41,50,5.7,28,0.0,0,0,0.0
687c15b2eddfaa63,Danilo Marques,,"6' 6""",205,77,Orthodox,1985-12-26,1.44,79,2.52,52,3.93,28,0,0.8
a8e6a69796280f17,Nate Marquardt,The Great,"6' 0""",185,74,Orthodox,1979-04-20,2.71,49,2.32,55,1.87,51,70,0.8
e8efeb9cf33b1941,Cesar Marscucci,,,,,,,0.0,0,0.0,0,0.0,0,0,0.0
aa03a3ca00ac6827,Carmelo Marrero,The Fury,"6' 0""",205,73,Orthodox,1981-01-26,0.84,34,2.04,54,3.21,36,36,0.9
d0e1b42d41dab603,Julian Marquez,The Cuban Missile Crisis,"6' 2""",185,72,Orthodox,1990-05-08,5.06,45,5.35,50,0.0,0,54,2.6
b6b12014698cc345,John Marsh,,"6' 0""",265,,Orthodox,1970-09-15,0.83,42,2.23,40,0.43,100,54,0.4
4c91eb190d5e0dd9,CJ Marsh,,,,,,,0.0,0,0.0,0,0.0,0,0,0.0
a08d909a5be6f410,Eliot Marshall,Fire,"6' 2""",205,77,Orthodox,1980-07-07,1.93,27,2.39,67,0.47,33,79,0.9
0c1773639c795466,Doug Marshall,The Rhino,"5' 10""",205,,Orthodox,1975-09-09,6.99,46,4.02,60,0.0,0,66,2.4
0a2813f89a758ff7,David Marshall,,"6' 2""",170,,,1984-08-24,0.0,0,0.0,0,0.0,0,0,0.0
5d495dec23d7c68e,Francis Marshall,Fire,"5' 9""",155,72,Orthodox,1999-03-03,3.19,34,3.45,55,2.71,47,88,0.5
045f25b3a4c08e81,Jack Marshman,The Hammer,"6' 0""",185,73,Orthodox,1989-12-19,2.74,25,4.19,56,0.0,0,20,0.0
6a92caba39b64752,Terry Martin,,"5' 8""",185,71,Orthodox,1980-10-10,2.82,43,3.13,54,3.1,42,92,0.0
19b7738321cfae42,Mallory Martin,,"5' 4""",115,63,Orthodox,1994-01-29,4.42,48,6.64,55,2.28,43,25,0.3
9acf42aebe9bb895,Michal Martinek,,"6' 2""",230,,Southpaw,1990-04-19,2.45,53,4.29,51,0.0,0,0,0.0
abbc4fc02e0d84b3,Eric Martin,,,,,,,0.0,0,0.0,0,0.0,0,0,0.0
3da19339ee7051d5,Justin Martin,,"6' 0""",185,,,,0.0,0,0.0,0,0.0,0,0,0.0
92c96df8bdab5fea,Dave Martin,,"6' 0""",205,,,,0.0,0,0.0,0,0.0,0,0,0.0
d0359429b6adb404,Ozzy Martin,Toro,,170,,,2002-09-18,0.0,0,0.0,0,0.0,0,0,0.0
325550dab63fb25a,Joe Martin,,"5' 9""",170,,,,0.73,40,2.4,45,0.0,0,16,0.0
5331b25a60417ffb,Anthony Rocco Martin,,"6' 0""",170,73,Orthodox,1989-12-11,2.68,37,2.59,58,0.71,27,68,1.0
e3b30b573e7f0d19,Adrian Luna Martinetti,,"5' 8""",135,71,Orthodox,1995-08-20,8.8,58,9.3,47,2.0,33,100,0.0
8a9c6c4301f6d088,Danny Martinez,The Gremlin,"5' 6""",125,67,Orthodox,1985-06-14,2.73,28,3.77,63,3.0,45,36,0.0
feffee4fc6da3aa3,Alonzo Martinez,Zo Diddy,"5' 10""",155,,,1984-04-22,3.07,27,7.33,52,0.0,0,0,0.0
577ec7e108b94be3,Rainy Martinez,,"6' 0""",199,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
76729a829623e266,Henry Martinez,Sicario,"5' 7""",155,69,Southpaw,1983-08-07,2.79,25,4.01,60,0.0,0,80,0.0
8851bb0418d27d28,Poppies Martinez,The Tachi Kid,"5' 9""",145,,,1983-08-19,2.88,50,2.16,51,1.54,33,50,9.2
f2477cf43c4975cc,Jonathan Martinez,Dragon,"5' 8""",135,70,Southpaw,1994-04-20,4.44,49,4.09,56,0.38,35,68,0.1
c0386644627a7ee5,Mana Martinez,ManaBoi,"5' 10""",135,70,Orthodox,1996-03-25,4.33,48,4.94,50,0.72,42,25,0.5
3f4c3bc822bea45d,Melissa Martinez,Super Mely,"5' 2""",115,66,Southpaw,1997-08-18,3.78,47,5.21,53,0.35,50,50,0.0
2c5a0b8317f8f27a,Roque Martinez,,"5' 10""",250,72,Orthodox,1986-03-04,3.28,53,4.9,56,0.38,50,53,0.4
3e708ce33b6b18e6,Victor Martinez,The Brick,"5' 7""",155,70,Orthodox,1991-07-17,7.53,51,7.75,52,0.67,33,80,0.0
f77afa72da84c9a8,Julieta Martinez,The Ninja Ferret,"5' 1""",115,62,Orthodox,2004-09-14,2.53,44,3.6,41,5.0,45,100,0.0
563d051c9e769b24,Wagner da Conceicao Martins,Zuluzinho,"6' 7""",390,,Orthodox,1978-05-19,1.91,37,5.43,42,2.2,100,100,0.0
9a97acbfd5a08bfa,David Martinez,,"5' 5""",135,67,Orthodox,1998-08-03,4.82,46,2.9,69,0.6,25,100,0.0
7413b80dbb0f8f9f,Lucas Martins,Mineiro,"6' 0""",145,72,Southpaw,1988-11-11,2.87,35,4.14,60,0.0,0,76,0.5
7dcf06c1967801c1,Adriano Martins,,"5' 10""",155,72,Southpaw,1982-12-16,1.8,38,2.14,65,0.83,80,81,0.4
69d3fa376ff2595e,Max Martyniouk,Payne,,155,,,,0.0,0,0.0,0,0.0,0,0,0.0
a17322f99ddfd8e9,Bristol Marunde,,"6' 1""",170,75,Orthodox,1982-04-20,1.42,21,4.4,47,1.6,33,14,0.0
f8c2aba4815876b5,Andrew Martinez,Mickey D,"5' 9""",215,,,,3.4,31,2.3,47,1.5,50,0,0.0
c046100aea0dba9a,Shoji Maruyama,,"5' 7""",139,,Orthodox,1983-04-24,1.4,63,0.27,55,0.0,0,54,0.0
aa1a873d05acc7eb,Kazuma Maruyama,Gluttony,"5' 11""",155,72,Orthodox,1992-07-19,3.83,41,2.23,53,4.79,33,100,0.0
6dedfe07640a9acc,Islem Masraf,Lightning,"6' 0""",205,74,Southpaw,1996-06-07,0.68,20,3.88,15,0.0,0,100,0.0
883922e5cd6d8473,Jameel Massouh,,"5' 10""",145,72,Orthodox,1984-09-12,1.91,54,2.62,55,0.67,15,50,0.7
5b2d7906aa894274,Mike Massenzio,The Master of Disaster,"6' 2""",185,73,Southpaw,1982-11-01,2.08,45,3.59,54,2.74,24,50,1.4
ca743f96dd2063d5,Tiffany Masters,Rainbow Renegade,"5' 3""",115,65,Orthodox,1994-07-31,3.53,62,2.58,50,3.06,60,0,0.0
4c33b3d37955aa85,Arisa Matsuda,,"5' 3""",115,64,Orthodox,1994-12-15,1.83,51,2.67,52,1.5,37,0,0.5
3a524c6700addc24,Tateki Matsuda,Tech,"5' 7""",125,,Orthodox,1986-02-27,3.2,34,3.43,69,0.0,0,16,0.0
eec3fe66a8b11a26,Al Matavao,Sweetness,"5' 8""",205,67,Orthodox,1994-02-23,7.84,46,6.7,58,0.0,0,0,0.0
47b9e0e7703a4868,Jorge Masvidal,Gamebred,"5' 11""",170,74,Orthodox,1984-11-12,4.05,47,3.05,64,1.38,59,72,0.3
56cc76c55cee8410,Toki Matsui,,"5' 6""",125,65,Orthodox,1999-09-08,0.0,0,0.0,0,0.0,0,0,0.0
2fb6f197d1fbc779,Koichiro Matsumoto,,"5' 7""",145,,,1986-03-07,1.9,26,3.5,31,0.0,0,0,0.0
cd42bbe8887bba90,Daijiro Matsui,,"5' 9""",200,,Orthodox,1972-12-05,0.84,45,1.69,55,1.83,30,43,0.4
990060b2a68a7b82,Naoki Matsushita,,"5' 6""",155,,Orthodox,1976-03-31,3.3,32,2.2,63,1.5,100,0,0.0
5ad226da6c74a48e,Koyomi Matsushima,,"5' 7""",145,66,Orthodox,1992-10-08,2.7,47,2.83,59,9.0,52,33,0.0
18e4f61f16f458c6,AJ Matthews,,"5' 11""",185,,,1988-01-23,5.11,52,4.96,51,0.0,0,100,0.0
ffd3224638c01b57,Jean Matsumoto,,"5' 6""",135,68,Orthodox,1999-09-09,5.35,38,5.29,49,2.85,42,56,0.5
36e78278a77006d4,Connor Matthews,The Controller,"5' 8""",145,71,Switch,1992-05-31,4.82,43,6.06,55,3.24,55,46,0.7
a845f0735bc67405,Jake Matthews,The Celtic Kid,"5' 11""",170,73,Orthodox,1994-08-19,3.36,44,2.58,60,1.36,41,66,0.7
6e2b1d631832921d,Claudio Mattos,Popeye,,185,,Orthodox,,0.0,0,3.53,0,0.0,0,0,0.0
c933d423ebdbbbdb,John Matua,,"6' 2""",400,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
d3b5ad3b15a64a18,Francesco Maturi,,,,,,,0.0,0,0.0,0,0.0,0,0,0.0
c32fdfe75cda5b22,Jeremy May,,"6' 1""",185,,,1986-10-23,0.0,0,0.0,0,0.0,0,0,0.0
2c6e81426dd7573c,Jack May,The Outlaw,"6' 8""",255,,Switch,1981-04-14,1.52,38,3.29,33,0.91,33,20,0.0
a16ce18149021139,Elaina Maxwell,Beef,"5' 8""",145,,Orthodox,1978-12-16,2.07,60,2.4,53,0.0,0,50,1.0
f29a6350c69f4a33,Miranda Maverick,Fear The,"5' 3""",125,65,Southpaw,1997-07-01,3.22,44,2.25,61,2.16,40,45,0.4
12585614e0ed2626,Nick Maximov,,"6' 0""",185,76,Southpaw,1997-12-23,1.93,45,2.64,46,4.16,45,35,0.2
ccdd90bd1fc7dab6,Vladimir Matyushenko,The Janitor,"6' 0""",205,74,Orthodox,1971-01-04,1.9,44,1.62,59,3.25,46,70,0.1
1b41c21d947d6f2f,Brooke Mayo,The Bully,"5' 7""",125,,,,1.92,34,3.2,63,3.2,60,0,2.1
1a9480fc288e55d7,Don'Tale Mayes,Lord Kong,"6' 6""",260,81,Orthodox,1992-01-16,3.22,43,3.61,46,0.59,38,46,0.0
7d96bc577e5178b2,Gray Maynard,,"5' 9""",155,70,Orthodox,1979-05-09,1.92,32,2.64,66,2.91,47,81,0.7
7b3c13fe33556a21,Francesco Mazzeo,,"6' 3""",205,75,Orthodox,1997-09-23,1.83,44,0.75,65,3.23,50,0,0.0
7e7d81bf162a5ec1,Scott McAfee,,"5' 8""",155,,Orthodox,1983-08-23,0.0,0,1.33,50,0.0,0,0,0.0
da97d6c97d09c030,Charles McCarthy,Chainsaw,"5' 10""",185,71,Orthodox,1980-08-06,0.18,12,4.03,56,2.67,60,0,2.7
70d2329a92864fdb,Sabina Mazo,Colombian Queen,"5' 7""",125,70,Orthodox,1997-03-25,6.1,43,4.35,57,0.65,80,59,0.2
016a8d958883167c,Gina Mazany,Danger,"5' 6""",125,68,Southpaw,1988-08-19,3.73,50,3.52,50,4.34,52,33,0.2
b43620395f655046,Paddy McCorry,,"6' 3""",185,73,Switch,1997-12-09,6.2,55,2.47,53,1.0,50,0,0.0
2a9f9db24cd032ba,Danni McCormack,Mac,"5' 4""",125,62,Southpaw,1990-03-15,6.93,51,4.53,60,6.0,42,50,2.0
ef6f45095119d416,Bobby McAndrews,,,,,Orthodox,,2.56,83,1.03,50,0.0,0,33,7.7
443f60bec7c3c3d5,Michael McBride,,"6' 1""",155,,Orthodox,1986-03-09,4.08,48,5.85,40,1.85,42,30,1.2
51018a31ddf31eb2,Molly McCann,Meatball,"5' 4""",115,62,Orthodox,1990-05-04,5.28,49,4.65,62,1.78,36,38,0.5
baed16f18348908e,Kris McCray,Savage,"6' 0""",170,76,Orthodox,1981-09-24,2.69,45,2.57,54,2.88,55,38,0.0
9508cc6184cb2450,Eric McConico,,"6' 0""",185,77,Southpaw,1990-05-09,2.92,46,3.05,45,0.64,100,68,0.0
e431ed30fc027c77,Liam McCracken,,,155,,,2001-09-07,0.0,0,0.0,0,0.0,0,0,0.0
008dc37cca279def,Sean McCorkle,,"6' 7""",265,81,Orthodox,1976-07-17,0.85,44,2.48,52,2.12,40,33,4.2
eff47295daf721a6,Tamdan McCrory,The Barncat,"6' 4""",185,76,Switch,1986-11-05,2.07,49,1.6,46,2.28,50,33,2.5
701e057d63c124d9,Ian McCall,Uncle Creepy,"5' 5""",125,64,Orthodox,1984-05-07,3.59,39,3.25,67,2.08,30,88,0.0
11e3fd7546359fc5,Rob McCullough,Razor,"5' 9""",155,69,Orthodox,1977-05-26,2.47,36,2.84,59,0.46,100,68,0.0
d52ef694108f8235,Michael McDonald,The Black Sniper,"5' 11""",205,,Orthodox,1965-02-06,0.0,0,0.4,50,0.0,0,0,0.0
08ae3100bf2100ed,Scott McDonald,,,,,,,0.0,0,0.0,0,0.0,0,0,0.0
75f871836d41f90f,Justin McCully,The Insane One,"6' 1""",225,73,Orthodox,1976-02-18,1.58,37,2.02,46,1.28,44,43,0.0
5cafbc97dba2e797,Robert McDaniel,Bubba,"6' 3""",185,75,Southpaw,1983-05-03,1.64,44,1.98,56,0.93,50,50,1.4
d0314416a7f26527,Michael McDonald,Mayday,"5' 9""",135,70,Orthodox,1991-01-15,2.69,42,2.76,57,1.09,66,52,1.4
b507a76087e3ed9f,Josh McDonald,,,185,,,,0.8,57,3.4,33,9.0,50,0,0.0
a3f8356ace5e3eb5,Miles McDonald,,"5' 7""",115,,,1991-08-13,5.1,45,4.0,43,0.0,0,100,1.0
49c29e57d4e2be6f,Justin McElfresh,,"6' 6""",205,,Orthodox,1980-01-04,4.59,26,12.79,41,0.0,0,0,0.0
e4e0993befecdaf8,Liam McGeary,,"6' 6""",205,,,1982-10-04,1.28,48,1.92,50,0.51,100,0,2.5
1fd4fbdcc67de844,Drew McFedries,The Massacre,"6' 0""",185,72,Southpaw,1978-07-27,5.13,51,4.56,52,1.42,100,56,0.7
c0ac37a4a1133da9,Marcus McGhee,The Maniac,"5' 8""",135,69,Orthodox,1990-05-07,5.44,43,3.64,56,0.24,11,90,0.2
d90b630e0561818b,Gan McGee,The Giant,"6' 10""",265,,Orthodox,1976-11-20,2.2,29,2.31,59,0.65,25,83,0.0
1f9c371c93dfd3a9,Ryan McGillivray,The Kid,"5' 11""",170,,,1986-09-27,1.27,20,2.2,52,0.0,0,44,0.0
856ec65948b7d234,Ryan McGivern,,"6' 0""",185,,Orthodox,1980-01-17,2.22,29,2.22,57,0.0,0,0,0.0
237187ed9f419285,Jack McGlaughlin,,,,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
00a905a4a4a2b071,Greg McIntyre,,"5' 10""",155,,Orthodox,1980-04-21,0.79,30,1.36,41,5.09,50,0,0.0
f4c49976c75c5ab2,Conor McGregor,The Notorious,"5' 9""",155,74,Southpaw,1988-07-14,5.27,49,4.71,53,0.66,55,66,0.1
523fa774700d7d3f,Court McGee,The Crusher,"5' 11""",170,75,Orthodox,1984-12-12,4.5,36,3.65,60,1.78,24,70,0.5
f3ec0214794a699e,AJ McKee,Mercenary,"5' 10""",145,,,,2.75,32,0.92,80,11.01,100,100,11.0
3414b50b08a10600,Antonio McKee,Mandingo,"5' 8""",155,,Southpaw,1970-03-12,1.37,45,0.74,74,1.47,33,57,0.0
9ca265dfe8323db3,Tim McKenzie,,"6' 0""",185,74,Orthodox,1982-07-21,1.37,54,2.96,44,0.0,0,28,2.1
f748267c4ab6c127,Rhys McKee,Skeletor,"6' 2""",170,78,Orthodox,1995-09-10,4.71,40,7.15,47,0.0,0,47,0.0
3351aa64aa83c4d9,Cory McKenna,Poppins,"5' 3""",115,58,Orthodox,1999-07-11,2.94,38,3.68,46,2.0,47,75,0.4
7be63795363029e8,Cody McKenzie,,"6' 0""",155,72,Switch,1987-12-16,1.74,34,2.5,67,2.5,25,14,2.5
6488729da7ac1c79,Brian McLaughlin,,"5' 9""",155,,,1984-05-12,0.0,0,0.0,0,0.0,0,0,0.0
8336d7a85ce45481,Jason McLean,,"5' 5""",145,,,1977-06-03,0.0,0,0.0,0,0.0,0,0,0.0
f215cfbd4ba3c270,Garreth McLellan,Soldier Boy,"6' 1""",185,72,Southpaw,1982-09-01,3.56,54,2.94,45,1.15,22,34,0.9
6b0a6def604de298,Tommy McMillen,Gun,"6' 0""",145,74,Orthodox,1997-12-15,13.54,50,4.96,59,0.0,0,83,0.0
7be74a12d7352df2,Sara McMann,,"5' 6""",135,66,Orthodox,1980-09-24,2.26,46,1.92,47,4.38,65,50,0.5
809bd1a871491508,Terrance McKinney,T. Wrecks,"5' 10""",155,73,Switch,1994-09-15,6.83,55,4.07,42,3.27,42,72,1.8
4b47e71384a9522f,Tim Means,The Dirty Bird,"6' 2""",170,75,Orthodox,1984-02-20,5.04,49,3.65,60,1.14,40,64,0.2
acd8a53f7c0ce85e,Charles McTorry,,,,,,,0.0,0,0.0,0,0.0,0,0,0.0
cac08b8685387ca5,James McSweeney,The Hammer,"6' 4""",230,77,Switch,1980-10-24,3.94,55,4.33,42,0.52,33,100,1.1
3eeec2f53cebdf12,Jackson McVey,The Moose,"6' 4""",185,77,Southpaw,1999-03-25,6.51,69,3.37,23,0.0,0,0,1.2
7b03d9df5910917d,Daniel McWilliams,The Animal,"6' 1""",185,,,1983-01-14,3.36,77,0.0,0,0.0,0,100,21.6
103b06d8707895a9,Emil Meek,Valhalla,"5' 11""",170,74,Switch,1988-08-20,2.52,39,2.53,38,0.25,33,47,1.0
2937cb502dda0808,Anistavio Medeiros,Gasparzinho,"5' 6""",145,,Orthodox,1988-05-01,3.64,44,5.0,47,0.0,0,0,0.0
263af068bd986548,Kaline Medeiros,The Dark Angel,"5' 3""",115,,,,2.06,70,0.29,83,4.41,100,0,4.4
e2be0c1a9b886d92,MarQuel Mederos,,"5' 10""",155,69,Orthodox,1996-11-30,5.46,58,4.58,52,0.23,8,82,0.0
813550bc53b15fb0,Yancy Medeiros,,"5' 10""",155,75,Orthodox,1987-09-07,4.36,37,5.67,47,0.33,50,73,0.7
681399317dbf4701,Uros Medic,The Doctor,"6' 1""",170,71,Southpaw,1993-04-25,5.77,60,3.4,56,0.34,50,55,0.0
b60391da771deefe,Todd Medina,El Tiburon,"5' 10""",193,,Southpaw,1970-04-30,0.0,0,0.0,0,0.0,0,0,0.0
f53fb9d9e57cc38e,Jason Medina,,"5' 9""",180,,,,0.0,0,0.0,0,0.0,0,0,0.0
6c7dafd03b6cc3f8,Derrick Mehmen,Caveman,"6' 4""",205,,,1985-05-30,1.93,14,4.53,48,1.0,16,0,0.0
41dca66f9dadfc86,Miika Mehmet,,,205,,Orthodox,,0.33,12,7.29,24,0.0,0,0,0.0
c0a93b52096b7682,Frank Megallon,,"5' 10""",185,,Southpaw,,1.14,21,5.32,54,0.0,0,0,0.0
27c59ac201539d10,Sanford Alton Meeks,,"6' 5""",265,75,Orthodox,1994-04-05,0.71,42,4.47,38,7.06,25,0,0.0
6ac9bc2953c47345,Gerald Meerschaert,GM3,"6' 1""",185,77,Southpaw,1987-12-18,2.95,45,3.44,53,1.7,29,40,1.5
2aa49b3766a59bcd,Jordan Mein,Young Gun,"6' 0""",170,73,Orthodox,1989-10-10,3.35,44,2.55,69,1.56,58,66,0.2
6eae26c44e505775,Bryce Mejia,,"6' 1""",170,,,,3.49,62,6.98,50,0.0,0,0,0.0
2b06b6ad5db63348,Brandon Melendez,The Murderer,"5' 11""",155,,Southpaw,1983-03-24,0.84,26,0.56,63,0.0,0,25,0.0
eee7dafac7d672b5,Brian Melancon,,"5' 8""",170,,Orthodox,1982-05-28,4.18,49,3.64,64,2.02,100,66,0.0
64b8561624d3b15e,Nair Melikyan,Ahalkalakski,"5' 6""",155,,,1997-08-08,0.0,0,0.0,0,0.0,0,0,0.0
40a7ec5d1ad6ffa8,Anna Melisano,Bandana,"5' 4""",125,68,Orthodox,1997-05-20,0.49,33,1.23,28,0.0,0,50,0.0
aa5b4eff51bdc7d1,Gilbert Melendez,El Nino,"5' 9""",145,73,Orthodox,1982-04-12,3.44,33,2.53,63,1.64,41,71,0.2
3795fca327cbcf23,Antonio Mendes,Samurai,"6' 3""",205,77,Southpaw,1981-04-19,1.34,47,6.85,22,2.51,50,100,0.0
9b7dfb3b7d99926a,Vanessa Melo,,"5' 5""",135,65,Orthodox,1988-03-27,3.48,30,6.13,59,0.0,0,71,0.0
672ef06fd9f41f7d,Marcelo Mello,,"5' 7""",170,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0
8a028648f3f0761d,Fabio Mello,,"5' 5""",155,,Southpaw,1975-06-28,0.86,35,3.94,50,0.0,0,0,0.0
3d5b1ce6097dbb49,Augusto Mendes,Tanquinho,"5' 6""",135,65,Orthodox,1983-03-03,2.42,34,3.91,56,1.75,33,80,0.0
c1135a6892e916db,Adam Meredith,,"6' 2""",170,,,,2.63,50,2.11,55,7.89,100,100,7.9
48812daf291a4e23,Mateus Mendonca,Bocao,"5' 6""",125,71,Orthodox,1999-01-17,1.66,40,4.14,30,2.54,27,55,0.4
49e49b54e5901d0d,Eddie Mendez,,"5' 10""",185,,,1984-01-16,1.71,33,3.43,11,0.0,0,0,0.0
28200bc87367614f,Luis Mendoza,,,155,,,,0.0,0,0.0,0,0.0,0,0,0.0
869d68b5383131fd,Pietro Menga,,"5' 7""",125,68,Southpaw,1988-02-15,0.0,0,0.0,0,0.0,0,0,0.0
b5b684eac99ae0a3,Chad Mendes,Money,"5' 6""",145,66,Orthodox,1985-05-01,2.78,49,2.35,67,4.13,55,100,0.3
2d85fcb4468c30d7,Meng Bo,,"5' 4""",115,62,Orthodox,1996-03-29,3.47,50,2.67,53,3.0,100,100,0.0
a495f599e787614f,Alonzo Menifield,Atomic,"6' 0""",205,76,Orthodox,1987-10-18,3.84,53,3.81,51,0.48,31,78,0.2
36120738148f203f,Buck Meredith,,"6' 2""",185,,,1982-05-17,0.0,0,0.0,0,0.0,0,0,0.0
3bc27ec15facbcf3,Steve Mensing,The Machine,"5' 11""",185,,Orthodox,1977-12-06,0.0,0,9.51,42,0.0,0,0,0.0
eff9074bc066f0f2,Bia Mesquita,The Lady GOAT,"5' 4""",135,67,Orthodox,1991-04-07,4.52,57,1.27,71,3.57,75,0,3.6
275cafc9de131c83,Dave Menne,The Warrior,"5' 10""",170,,Orthodox,1974-07-29,1.84,44,1.99,42,0.46,50,57,2.5
5755960ebd0b16f6,Ivan Menjivar,The Pride of El Salvador,"5' 6""",145,64,Orthodox,1982-05-30,2.78,37,2.76,65,0.56,28,38,1.0
2f6dc878d653c442,Nick Meregali,,,,,,,0.0,0,0.0,0,0.0,0,0,0.0
f5e4ce11afbdfb61,Brandon Michaels,,"5' 9""",185,,,1982-11-20,0.0,0,0.0,0,0.0,0,0,0.0
79325a3c1a5c3bf4,Andreas Michailidis,The Spartan,"6' 0""",170,76,Orthodox,1988-07-18,2.9,51,3.57,44,1.12,27,50,0.0
49f4b511932f71e9,David Michaud,BullDawg,"5' 9""",155,,Orthodox,1988-11-10,3.25,43,4.45,54,2.53,58,77,0.7
f782f953bfe7b5f2,Jonathan Micallef,The Captain,"6' 0""",170,77,Southpaw,1999-03-05,3.85,43,3.64,56,1.08,42,66,0.7
e82d5f54daa85a7e,Joe Merritt,,"6' 0""",170,,Orthodox,1984-03-07,1.53,58,0.73,66,0.0,0,68,0.0
5823ceab56741617,Jonathan Meunier,District,"6' 3""",170,,Switch,1987-08-04,3.47,50,1.43,69,0.58,33,58,0.0
5bdcbd8dd681a257,Jeremiah Metcalf,,"6' 1""",185,,Orthodox,1981-07-09,1.74,59,0.27,60,4.02,66,100,2.0
3623bd267a2eef2e,Yaotzin Meza,,"5' 9""",145,71,Orthodox,1981-02-04,1.43,41,1.62,64,1.06,20,18,1.4
8f003ef7e0d9a139,David Mgoyan,,"5' 9""",145,70,Orthodox,2004-06-25,5.67,44,7.53,48,2.0,16,100,1.0
a36a14985a57a1c6,Zachary Micklewright,,"6' 0""",155,74,Southpaw,1976-08-21,5.56,53,4.72,54,0.7,12,100,0.0
946f341df6472ee0,Guy Mezger,,"6' 1""",200,,Orthodox,1968-01-01,2.3,32,1.36,72,0.39,50,88,0.0
f903967fd320da38,Chris Mickle,,"5' 9""",145,,Orthodox,1983-07-10,3.03,27,9.7,48,0.0,0,0,0.0
f1928a52590c5532,Curtis Millender,Curtious,"6' 2""",170,76,Orthodox,1987-12-01,3.86,46,2.95,61,0.43,100,57,0.0
18aecaf50f52e4c3,Phillip Miller,,"5' 11""",185,,Orthodox,1979-02-20,1.61,54,1.93,50,3.62,25,100,0.6
cedfdf8d423d500c,Pat Miletich,The Croatian Sensation,"5' 10""",170,,Orthodox,1968-03-09,1.79,45,1.66,63,1.96,100,54,1.0
b2f88c04c4dd43ce,Jason Miller,Mayhem,"6' 1""",185,,Orthodox,1980-12-24,1.83,43,2.3,49,1.31,28,43,1.3
